"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"294.8";"0.476";"100.0";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0"
"./data/files/f2.txt";"923.133";"25.499";"0.0";"985.067";"17.255";"100.0";"1013.267";"9.373";"96.667"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.333";"0.745";"73.333";"35.0";"0.0";"100.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0"
"./data/files/f5.txt";"447.688";"19.07";"100.0";"468.469";"15.385";"73.333";"475.496";"9.936";"100.0"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"51.9";"0.3";"100.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0";"106.333";"0.943";"100.0"
"./data/files/f8.txt";"9750.667";"5.746";"0.0";"9762.133";"2.872";"66.667";"9764.233";"2.578";"86.667"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"103.667";"8.607";"0.0";"130.0";"0.0";"100.0"
"./data/files/f10.txt";"922.267";"24.145";"0.0";"990.3";"14.951";"0.0";"1007.367";"12.175";"56.667"
"./data/files/Knapsack1.txt";"99763.933";"0.249";"0.0";"98320.5";"3775.132";"0.0";"99764.5";"6.355";"100.0"
"./data/files/Knapsack2.txt";"141818.1";"252.275";"93.333";"140088.133";"777.935";"0.0";"140617.3";"205.462";"0.0"
"./data/files/Knapsack3.txt";"100061.233";"153.847";"93.333";"100181.4";"73.032";"100.0";"100176.2";"32.99";"100.0"
"./data/files/Knapsack4.txt";"3960905.767";"1557.969";"0.0";"3951795.067";"4173.74";"0.0";"3957428.233";"1548.946";"0.0"
"./data/files/Knapsack5.txt";"104553.667";"513.352";"0.0";"106729.867";"742.94";"0.0";"106432.733";"519.649";"0.0"
"./data/files/Knapsack6.txt";"1048067.1";"8151.134";"0.0";"1065934.3";"6871.309";"0.0";"1065418.1";"8072.185";"0.0"
