"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"294.8";"0.476";"100.0";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0"
"./data/files/f2.txt";"923.133";"25.499";"0.0";"985.067";"17.255";"100.0";"997.933";"19.334";"73.333"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.333";"0.745";"73.333";"35.0";"0.0";"100.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0"
"./data/files/f5.txt";"447.688";"19.07";"100.0";"468.469";"15.385";"73.333";"472.29";"6.677";"96.667"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0"
"./data/files/f8.txt";"9750.667";"5.746";"0.0";"9762.133";"2.872";"66.667";"9757.8";"5.056";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"103.667";"8.607";"0.0";"127.7";"5.349";"100.0"
"./data/files/f10.txt";"922.267";"24.145";"0.0";"990.3";"14.951";"0.0";"997.1";"15.531";"30.0"
"./data/files/Knapsack1.txt";"99763.933";"0.249";"0.0";"98320.5";"3775.132";"0.0";"99762.767";"1.606";"0.0"
"./data/files/Knapsack2.txt";"141818.1";"252.275";"93.333";"140088.133";"777.935";"0.0";"140722.0";"403.982";"0.0"
"./data/files/Knapsack3.txt";"100061.233";"153.847";"93.333";"100181.4";"73.032";"100.0";"100194.4";"43.816";"96.667"
"./data/files/Knapsack4.txt";"3960905.767";"1557.969";"0.0";"3951795.067";"4173.74";"0.0";"3956908.3";"3018.205";"0.0"
"./data/files/Knapsack5.txt";"104553.667";"513.352";"0.0";"106729.867";"742.94";"0.0";"107222.933";"538.937";"0.0"
"./data/files/Knapsack6.txt";"1048067.1";"8151.134";"0.0";"1065934.3";"6871.309";"0.0";"1070442.5";"6055.466";"0.0"
